state,district,demo_update_intensity,total_enrollments,bio_refresh_rate,age_disparity,update_enrol_ratio,temporal_volatility,demo_update_intensity_normalized,bio_refresh_rate_normalized,age_disparity_normalized,update_enrol_ratio_normalized,temporal_volatility_normalized,demo_update_intensity_state_norm,bio_refresh_rate_state_norm,age_disparity_state_norm,update_enrol_ratio_state_norm,temporal_volatility_state_norm,UFI,UFI_Category,UFI_weighted
Andhra Pradesh,Adilabad,817.5377468060395,861.0,4490.957188257883,637830.8988764045,4552.961672473867,92.69153263907296,14.106511004352587,49.10618076371539,13.896404392106623,35.344042500615735,22.075070357769754,20.791725924881096,100.0,70.00796385500432,45.48317759543555,13.13938655801926,42.39201233714086,Moderate Friction,1.0086920719159398
Andhra Pradesh,Alluri Sitharama Raju,688.9447236180905,597.0,727.1069261101507,31934.343434343435,2732.4958123953097,256.94532120536,11.884958677873021,8.14424053504441,0.6955457042841374,21.205115971857023,76.47426629539962,15.255814373560481,16.3718218801171,3.50106445824221,22.864423122438886,84.2698124615261,25.530531737692407,Moderate Friction,0.4212167319995127
Andhra Pradesh,Anakapalli,1569.3023255813953,215.0,65.6039649084743,6371.428571428572,3587.906976744186,226.88972793457972,27.093874607293632,0.9451112204871085,0.13859844369446211,27.84879760842822,66.520157342235,53.15508524518814,1.6740300942566093,0.6951230944800795,33.49265599632123,71.25417873524277,35.843880815486585,Moderate Friction,0.21297317604890467
Andhra Pradesh,Anantapur,870.8747514910536,2012.0,432.6542871888391,1394.2675159235669,3756.4115308151095,188.65927425412136,15.027952494006819,4.9397157650322425,0.03015947144726337,29.15751399911474,53.85861718111755,23.08787647044415,9.829442130522667,0.1487995568616072,35.58627566790768,54.69840564463999,25.70531174248123,Moderate Friction,1.429296316868101
Andhra Pradesh,Ananthapur,958.8838268792708,878.0,437.9580302958333,3477.777777777778,8209.794988610478,220.42817378193,16.548383084508185,4.997436341836739,0.07555356437340405,63.74539773533653,64.3801558635492,26.876654780373,9.947284856019593,0.3774983440269521,90.91825920844582,68.45599001224073,44.49380824139801,Moderate Friction,1.0796065672501713
Andhra Pradesh,Ananthapuramu,1051.7959770114942,1392.0,135.55585856086023,224890.61728395065,7211.278735632184,272.7803377981061,18.15351840341873,1.706396895288726,4.899544689158739,55.99026854108604,81.71866386956441,30.87650976802067,3.2282761494242593,24.681121313866726,78.51198757287774,91.12719751341834,50.18559438253755,High Friction,1.930588569310274
Andhra Pradesh,Annamayya,2373.258667631652,414.0,6.575143637773266,8936.538461538461,4017.391304347826,283.08672490416745,42.922083034668326,0.30270122002135313,0.19448529908906179,31.18445332513535,85.13203519259744,92.59757814773819,0.3624814311554202,0.9766851926153137,38.82887282361598,95.59039870213675,52.38645764290183,High Friction,0.5993641968816183
Andhra Pradesh,Bapatla,1582.1596244131456,213.0,81.59591257053356,55300.689655172406,3157.7464788732395,223.7446483783804,27.315995228022572,1.1191514077020788,1.2046356334831068,24.50789031192494,65.47853875607936,53.70859015048488,2.0293517341784377,6.06589705783468,28.14803795173726,69.89219585323096,35.43565100708218,Moderate Friction,0.2085890193314496
Andhra Pradesh,Chittoor,1377.1113501882733,3718.0,593.1668430775047,267955.5303030303,5954.572350726196,261.5687034794497,23.77361431689726,6.686572112210875,5.837813484487117,46.22986619899489,78.00548381201276,44.88129080158673,13.39583603022986,29.408188685293833,62.897779260501494,86.2719772404408,50.79965434533503,High Friction,5.219652199971138
Andhra Pradesh,Cuddapah,938.2716049382716,2592.0,876.1424935545012,1356.221198156682,5413.850308641975,219.46946088588655,16.19228966301663,9.766192945584258,0.02933054436404832,42.03026575980881,64.06263983463427,25.98930152657489,19.68321104609364,0.14462336109780505,56.17946645044276,68.04081750870218,35.0541041751238,Moderate Friction,2.5109917927848797
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,1380.2631578947369,304.0,33.951372985956404,34068.94736842105,2713.815789473684,222.14418957799884,23.828064438446052,0.600636417264503,0.742052991105845,21.060034716868262,64.9484829647822,45.016975679795486,0.970747973319675,3.735371598331585,22.63232931541964,69.19911402476396,30.714782720158624,Moderate Friction,0.2580432208630157
Andhra Pradesh,East Godavari,1141.4174972314506,3612.0,184.417084958999,911066.7820069204,6812.486157253599,229.9083025012804,19.701805330745113,2.238153074685207,19.849480456413833,52.89298498880578,67.51987875347068,34.73470360103622,4.313913212479954,100.0,73.55710672957028,72.56137838296513,62.807824279351394,High Friction,6.269500104933459
Andhra Pradesh,Eluru,1789.6296296296296,270.0,33.70732098011225,206653.84615384616,3889.259259259259,194.5212670774321,30.90021357313261,0.597980402019526,4.502214424696308,30.189296200129633,55.80005000262942,62.640144677761256,0.9653254343784995,22.679342145495774,37.23686973718833,57.23695315581122,42.01635209068487,Moderate Friction,0.3135115397121712
Andhra Pradesh,Guntur,1363.3451957295374,3934.0,242.64057324546656,473162.72536687634,6527.020843924758,260.5018358725783,23.535792452955363,2.8717986453073787,10.308727140343501,50.675874973080795,77.65214803515008,44.28865978945168,5.607568355499167,51.93298133351348,70.01028392210303,85.80996812685015,56.68637300139559,High Friction,6.162890462553275
Andhra Pradesh,Hyderabad,385.8594785682722,2263.0,70.26595841777066,778616.3424124514,3536.544410075121,152.07125168407453,6.648906872185687,0.9958476436107218,16.963741099551374,27.44988237887756,41.7410336164915,2.2080372274099314,1.777613923695856,85.46143234839924,32.85449116716022,38.85389057383987,33.66245143141722,Moderate Friction,2.105240502675063
Andhra Pradesh,Kakinada,1802.5522041763345,431.0,54.52510744019557,59593.181818181816,3505.5684454756383,253.7014701713437,31.123461886584103,0.8245401387994317,1.2981575093768067,27.209302812276615,75.39993559330611,63.19645969340053,1.4278713469122544,6.537067164154843,32.46962389048978,82.86505639695596,41.415265206380354,Moderate Friction,0.49329775608539267
Andhra Pradesh,Karimnagar,624.074074074074,378.0,907.5719367495336,270.0,3343.6507936507937,81.05356397574698,10.764263800017035,10.108239223706041,0.00566470171848015,25.95174460530105,18.220692670908846,12.463142039949409,20.38153507352801,0.02539310091629635,30.457844547749303,8.099541359319526,14.830846095037064,Low Friction,0.15492772761984275
Andhra Pradesh,Khammam,1268.3881064162754,639.0,474.3157068389328,712.258064516129,5401.408450704225,129.06516787249032,21.89532909460285,5.393116528264235,0.01530031717261946,41.93363416724738,34.12165100164949,40.20077045784497,10.755108238514206,0.07393804202876247,56.02488001405129,28.891060771412807,32.5065152054988,Moderate Friction,0.5740407134534679
Andhra Pradesh,Krishna,955.595199481025,3083.0,143.91227208613134,288006.90058479534,6264.2880311385015,209.75622195804263,16.491569288033244,1.797339650049882,6.274678990998642,48.635320399583485,60.84571319789155,26.735079833687674,3.4139455013011855,31.60914931812598,66.74590576773561,63.834480304119325,42.985382793116706,Moderate Friction,3.662399755456095
Andhra Pradesh,Kurnool,1098.5661693470258,5161.0,475.745418384748,482030.7913669065,5945.436930827359,284.57123677825524,18.96151270215324,5.408676062997294,10.50193848153568,46.158914563157325,85.62369053287989,32.889959966087254,10.78687469134468,52.90639431632462,62.78427434715442,96.23326948633219,53.523180763923634,High Friction,7.633912834672099
Andhra Pradesh,Mahabub Nagar,334.5692475463468,917.0,2472.1334498990805,38.66171003717472,892.257360959651,62.35017035734919,5.762825114189419,27.135344640259223,0.0006244616850083208,6.91262258825536,12.026317594225423,0.0,55.14419027717125,0.0,0.0,0.0,3.8992267827587606,Low Friction,0.09881417603398601
Andhra Pradesh,Mahbubnagar,703.8740920096852,413.0,804.0015985248621,301.5503875968992,2702.905569007264,153.64658196297248,12.14287603809203,8.981084393321952,0.006352099929398879,20.975298820980264,42.26276709525182,15.898521581805783,18.08032804090632,0.028856263786243508,22.49677302546781,39.53609044669991,18.20575440158084,Low Friction,0.20779263694494643
Andhra Pradesh,Medak,457.03125,768.0,748.2231337892736,302112.0,2155.859375,137.11643613220053,7.878458915399834,8.374047986607287,6.581991225216501,16.72658088865275,36.78814973771756,5.271971971528895,16.840998349427135,33.1574110129031,15.699884482277188,32.37767831232545,18.938115329723797,Low Friction,0.4019475631678285
Andhra Pradesh,N. T. R,2373.258667631652,409.0,36.19385299457976,45360.91836734694,5030.806845965771,250.5332591709808,45.89266291749763,0.6250413020711596,0.9880747123467815,39.05530012333899,74.35065610645312,100.0,1.0205731535287357,4.974847169650513,51.42026375142281,81.49305639759497,56.791452509061386,High Friction,0.6419152708637863
Andhra Pradesh,Nalgonda,1082.8148148148148,675.0,2131.1296970281896,289.922480620155,3683.703703703704,115.13198776354668,18.689394841955693,23.42420461874323,0.006098759065423917,28.5928175397428,29.507122463850628,32.21186637016668,47.567501355342905,0.02757991383417453,34.682902237094204,22.857269746011468,25.881409845601056,Moderate Friction,0.48279540267460863
Andhra Pradesh,Nandyal,2101.891891891892,370.0,5.5432933760516265,203586.27450980397,3934.594594594594,287.82768932510174,36.29480604792492,0.2914716051850121,4.4353802771441275,30.54140001570752,86.70219472875728,76.08299112342416,0.33955497248406347,22.342626782303412,37.80014798446986,97.64348266079587,52.084969373800625,High Friction,0.5325808668870038
Andhra Pradesh,Nellore,704.2527339003645,2469.0,505.54119887139854,788450.2481389578,5185.459700283515,186.7672621763299,12.14941739432029,5.732943208169096,17.1779954944295,40.25643516937993,53.23200188880358,15.914822061913181,11.448900719005167,86.54086178722949,53.34178011548703,53.87906609647746,46.56590649909961,Moderate Friction,3.1773172073034943
Andhra Pradesh,Nizamabad,494.0766550522648,287.0,458.3187541411426,430.0,2663.0662020905925,111.0739820821333,8.518449357641412,5.2190218713014875,0.009150672006775626,20.665880284692648,28.163151964867993,6.866771445622002,10.399675392781718,0.042955676256765496,22.001780574135083,21.09994241154152,12.116820356288553,Low Friction,0.09610411613250835
Andhra Pradesh,Palnadu,1929.0076335877864,393.0,42.81526663844621,50937.179487179485,3731.297709923664,278.5064207941965,33.3080854877758,0.6971020725638191,1.1095664659937408,28.96246366819273,83.61508472888448,68.64034813346692,1.1676929168156822,5.586931582370437,35.27424380777826,93.60688900684389,45.191781960793094,Moderate Friction,0.49082134339067807
Andhra Pradesh,Parvathipuram Manyam,1204.6511627906978,258.0,-5.37149251491981,41743.137254901965,4223.255813953488,257.04300331410565,20.794219937326513,0.12515409355272947,0.9092529781746581,32.78333152440452,76.50661762330284,37.456904004476044,0.0,4.577737461196506,41.386678987184126,84.31211389066742,36.209826041176335,Moderate Friction,0.2581770103253695
Andhra Pradesh,Prakasam,770.2944942381562,3905.0,683.9720313864033,48927.686004332056,4633.572343149808,188.31187744655892,13.29034419334881,7.674803959096267,1.0657849998954314,35.97011760321168,53.74356286689046,18.757910550385628,15.413416946898117,5.366357328066126,46.484741540086524,54.54796477447728,28.974833458919573,Moderate Friction,3.1268958037054286
Andhra Pradesh,Rangareddi,674.2456896551724,928.0,71.75756720603569,451.4563106796117,4604.525862068966,170.01478305403305,11.631020538090777,1.0120808053397985,0.009618147391310398,35.74452366545813,47.683749990509604,14.6230230300547,1.8107556580216608,0.04531085171201045,46.123847530328064,46.624372093314854,24.407967207764187,Low Friction,0.6259663829986227
Andhra Pradesh,Sri Potti Sriramulu Nellore,875.2258064516129,775.0,65.50171112061773,4173.382173382173,1706.1935483870968,229.83020108471752,15.103120617678217,0.9439983936596283,0.09070891597018314,13.234182473282829,67.49401235306863,23.275188774171436,1.6717581393729892,0.45385212280797516,10.11291844787133,72.52755641105036,20.80123826046261,Low Friction,0.4455149827790113
Andhra Pradesh,Sri Sathya Sai,1644.4162436548222,394.0,55.90330432783988,46168.94736842105,3393.147208121828,250.39543253140505,28.39153054001966,0.8395390400848438,1.0056794941581904,26.33616607839187,74.3050093153675,56.38872884745321,1.4584932066507497,5.063541358454564,31.07282298308546,81.43337030049214,38.53769828338261,Moderate Friction,0.41961733103918053
Andhra Pradesh,Srikakulam,2027.6892430278888,2008.0,165.41264408239877,550338.4615384615,8940.737051792828,275.00345285827314,35.012893055072745,2.0313279575716465,11.990179160790229,69.42237106109206,82.45493712575855,72.88857753238169,3.891657634812469,60.4042605895737,100.0,92.08992185872845,75.95488104361208,Very High Friction,4.214934396450824
Andhra Pradesh,Tirupati,1885.0806451612905,744.0,114.05184456844036,11627.390840056954,2817.47311827957,293.26933958755774,32.54920992116365,1.4723689519636434,0.25311174559971605,21.865105214642142,88.50441433924702,66.74929746355971,2.7504830951850687,1.2720495527891365,23.92024122906895,100.0,41.644330001571156,Moderate Friction,0.856249316599943
Andhra Pradesh,Visakhapatnam,1317.2656038908403,3701.0,59.20558197088861,476138.4756657484,7476.222642529046,272.3537745307242,22.739728857009982,0.8754776906718232,10.373560747388842,58.047995915163455,81.57739042336479,42.30493984558548,1.5318658021845053,52.25961782612827,81.80383792318204,90.94247345226574,59.98854557515465,High Friction,6.135625457334458
Andhra Pradesh,Vizianagaram,1025.7906215921485,1834.0,182.1632857046,810786.9565217391,7035.714285714286,218.7818817052851,17.70425407787024,2.2136250026536075,17.66465238043385,54.62672038954642,63.834920554034056,29.756982876956446,4.263836532387536,88.99267506117128,76.33065076565616,67.74305999342374,59.12785482006658,High Friction,2.9968353113169024
Andhra Pradesh,Warangal,1464.1996557659209,581.0,52.28683235511266,894.7368421052632,7287.435456110155,173.5513723117387,25.27813783667183,0.8001810161285492,0.019276039653370713,56.58175135827152,48.855032635860624,48.63043010075066,1.3781395949934625,0.09396802502529923,79.4582124924077,48.15589902089528,43.79391003418513,Moderate Friction,0.7031715277010242
Andhra Pradesh,West Godavari,1347.4335638878777,2747.0,1616.4914560015231,272800.0,6916.963960684383,256.8011304605082,23.260905667812587,17.82340240821808,5.943361468400769,53.70442782823931,76.42651177691909,43.603666277915195,36.132865147652026,29.939947210529148,74.85521279983568,84.20737037612778,55.19501020190107,High Friction,4.190153185701872
Andhra Pradesh,Y. S. R,2245.74780058651,341.0,17.039110384281493,68521.24183006537,3892.08211143695,271.90584507025727,38.78003752250705,0.4165804528739078,1.4926759589614629,30.211220313301517,81.42904070979735,82.27596774785809,0.5949780540200559,7.517065455423184,37.2719428477151,90.74849671921228,49.61108135635038,Moderate Friction,0.46752463016486057
Arunachal Pradesh,Changlang,263.7901861252115,591.0,-5.296586885621895,23095.056497175137,1128.4263959390862,91.75346621302036,4.540057465773958,0.17350130975905842,0.5029613815798436,8.746865518687457,21.764392231202507,24.063997611414916,0.0,100.0,27.410673534292616,8.963090404660614,36.783170680074775,Moderate Friction,0.6007697629383499
Arunachal Pradesh,East Kameng,551.4285714285714,105.0,27.55270809181744,265.2173913043478,3334.285714285714,80.81386799347653,9.509251814067257,0.5309998189192079,0.00556050151964523,25.87900928409424,18.141307782323885,54.70727223905391,23.756758670006597,0.5071867419288968,98.74884215830187,0.0,45.30793514252558,Moderate Friction,0.13147252148584182
Arunachal Pradesh,Longding,37.90931989924433,794.0,15.105849295406395,720.9862601166949,280.8564231738035,132.3192750452926,0.6377760555446698,0.39554079410604565,0.015490481113456984,2.1640836958010725,35.19937843332988,0.0,14.755134104576243,2.4934349473281325,0.0,42.19968690527669,7.9820453093336585,Low Friction,0.17514837572504974
Arunachal Pradesh,Papum Pare,468.8524590163935,244.0,132.97688481871566,148.8372093023256,3289.344262295082,182.2312190739615,8.082680215600444,1.678329952950601,0.0030248899158610456,25.52996462375446,51.72971022380683,45.91010670198399,100.0,0.0,97.29542178210193,83.09380912286346,60.2909308641299,High Friction,0.4065493196309989
Arunachal Pradesh,West Kameng,260.8040201005025,199.0,10.51906411979656,3686.181818181818,2358.7939698492464,202.86550114285848,4.488468943201077,0.3456228624352268,0.08009412870346164,18.302703456857955,58.56357605482388,23.745869328632438,11.437950324438354,15.415805821872347,67.2011391941356,100.0,44.95649636734423,Moderate Friction,0.24723898789834192
Arunachal Pradesh,West Siang,976.5765765765766,111.0,8.93490862949642,304.44444444444446,3372.9729729729725,181.47435340507977,16.854040174429947,0.328382515984896,0.006415153655543759,26.179479795611893,51.47904395802784,100.0,10.29228191040775,0.6781388828806235,100.0,82.47368987549919,70.35308935719348,High Friction,0.2158129865593057
Assam,Baksa,190.6135717188135,2461.0,138.66438530790998,1497.9432624113474,620.6013815522145,208.9846563884952,3.275870078711528,1.7402269570455449,0.03241828752147123,4.802764876463946,60.590178473469656,27.876078522988724,9.076837359591403,11.701388983102541,37.47937773925052,61.4933466912198,30.999107277294563,Moderate Friction,2.10829910209816
Assam,Barpeta,158.1151832460733,10887.0,357.3041457075095,4245.922795153564,669.7804721227152,202.89149399788465,2.714433161461894,4.1196810195960865,0.09228938129636782,5.184721804948984,58.57218462590094,22.396510274388177,23.450879282260384,34.52339036171134,40.62100386376738,58.93790069252203,35.67110936124989,Moderate Friction,10.732385452975752
Assam,Biswanath,393.7845303867404,724.0,45.31177776051483,7456.467532467532,1222.2375690607737,166.38943332237463,6.785818789086939,0.7242715751316589,0.16223852856836718,9.475464342445113,46.483070772597195,62.132827441118565,2.9395533997834207,61.18700104295509,75.91270259754641,43.62909404702771,58.807224044090134,High Friction,1.1766320355926838
Assam,Bongaigaon,618.3682983682984,2145.0,25.70712723235891,7571.566300152916,1599.3006993006993,300.7992718602774,10.665691739268373,0.5109143831056212,0.16474622159568386,12.403982812402043,90.99825186151183,100.0,1.6506841289062653,62.1428976220576,100.0,100.0,85.17980238041064,Very High Friction,5.049348517506724
Assam,Cachar,115.4206280610775,13884.0,27.595014954312045,1203.954221623183,417.5525785076347,202.51370306876743,1.9768489127378452,0.5314602440296845,0.026013055888521052,3.2257552928424067,58.44706408557189,15.197761660251107,1.774799601824137,9.259806644434967,24.508348450242774,58.77945680800573,22.261765189610223,Low Friction,8.54172579501308
Assam,Charaideo,417.6470588235295,765.0,26.587037197018017,1557.383298146845,1170.718954248366,208.637276149394,7.198063981323788,0.5204904333915356,0.033713326262153516,9.075337141122796,60.4751296465496,66.15629935152533,1.7085320825312975,12.195039158199144,72.62162453335249,61.3476569187946,51.47210013595851,High Friction,1.0881900401826243
Assam,Chirang,108.12379110251452,2585.0,724.3015842076858,1004.1247049567268,669.1295938104448,93.13773844323885,1.8507899344249623,8.113710030553996,0.02165930740212285,5.17966665898983,22.222849213777888,13.967438619867274,47.5784055696672,7.600220228120707,40.579424886076055,12.907649487274314,22.33708783482939,Low Friction,1.5957267390640866
Assam,Darrang,138.3493031358885,4592.0,304.8868379649016,777.0536561631365,490.6794425087109,148.53690000296277,2.3729610049241496,3.5492240467739613,0.016712039093206926,3.79370626630649,40.570492033910604,19.063776125177572,20.00480626430318,5.714392576617745,29.179790392025577,36.1418186532173,21.797311992357802,Low Friction,2.7661532864144545
Assam,Dhemaji,120.04853462759006,5357.0,68.07330731195671,602.3802604519582,350.9426918051148,258.40009958768246,2.056799880097399,0.9719850461950026,0.012906374920676637,2.708419420289856,76.95607420349452,15.978075117966814,4.435965486032184,4.263728031911782,20.253219740293275,82.2179702121409,24.007445813610957,Low Friction,3.55417679213801
Assam,Dhubri,259.5409540954095,8888.0,118.88508563697668,6102.804482670556,686.7349234923493,210.6171083535704,4.466648418630234,1.5249690603556207,0.13274584624364405,5.31640114456611,61.13083007780726,39.497956212301055,7.776486123606658,49.94481396676175,41.704076908262486,62.177989997074576,43.49618993536966,Moderate Friction,10.683823024611454
Assam,Dibrugarh,131.73458348359176,5546.0,117.4393193636053,523.1022777934093,507.3927154706095,157.44364175764153,2.2586861751684784,1.5092348022024618,0.011179120595278478,3.92351245693353,43.52031495189526,17.94846519797506,7.681437057572923,3.605323481234055,30.24745663705324,39.87726768925512,21.034395097338646,Low Friction,3.2238981680210066
Assam,Dima Hasao,32.6271186440678,236.0,100.0,261.70388751033914,58.62627989995939,62.36095644623235,0.5465215986818001,1.319442884977497,0.005483951708184432,0.24604570128958547,12.029889837932416,1.2379099041494357,6.534923234208274,1.4344068669268077,0.0,0.0,1.1171220809106135,Low Friction,0.007285914359400437
Assam,Goalpara,142.87020109689217,7658.0,797.4685969236017,1423.775458844107,323.8965787411857,224.29120986107068,2.45106330887547,8.909985810098311,0.030802370274074134,2.498361646680801,65.65955439930048,19.826046812632057,52.38862721559687,11.085424528094087,18.52547784058349,67.9128491298257,27.263329451097295,Moderate Friction,5.769865329183449
Assam,Golaghat,87.657900186374,9658.0,111.20781054526664,472.28026938664857,200.52805963967697,227.34020567452325,1.4972245041156,1.4414173615571024,0.010071845524669287,1.54020117479877,66.66935102022946,10.516675326251251,7.271758740909137,3.183246121449162,10.644531730027746,69.19158480960016,17.726725159792455,Low Friction,4.731372435906468
Assam,Hailakandi,169.4781233526621,3794.0,1521.672630408501,2822.092607490837,506.7474960463891,157.38497244157384,2.910737481895711,16.79149019174274,0.06126794548530258,3.9185012615939,43.500884266928104,24.312420839339456,100.0,22.6984644048149,30.20623915670413,39.852662031407796,33.349348792905936,Moderate Friction,3.4966817554313976
Assam,Hojai,109.85309924758153,5582.0,31.2846713097612,3529.425768405033,411.7162307416696,112.40772375659142,1.8806651830009187,0.5716147328031042,0.07667883537825888,3.1804264052928737,28.60487373769486,14.259018062697304,2.0173688172154165,28.57287437809829,24.135514743872456,20.98939812733265,20.166599259861854,Low Friction,3.110956392664056
Assam,Jorhat,158.4300549786194,3274.0,70.44633716348488,675.272772505953,432.4679291386684,203.27184879665668,2.7198728347244017,0.9978107034791693,0.014494506991048173,3.341597644708187,58.69815429396657,22.44960094223741,4.5919756760693,4.8691011763494565,25.46116101052407,59.097419852901744,23.956103859638127,Low Friction,2.167535830771182
